gbd_term	mapped_trait_uri	mapping_strategy	mapping_source	include_in_pipeline	hierarchy_distance	hierarchy_weight	root_mapped_trait_uri	lookup_trait_uri	replacement_type	source_file	source_column	source_value	search_term	matched_gwas_trait_examples	n_matching_pubmeds
Orofacial clefts	MONDO:0000358	canonical	canonical_model_review	TRUE	0	1	MONDO:0000358		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0000358	Orofacial clefts		4
Osteoarthritis	MONDO:0005178	canonical	canonical_model_review	TRUE	0	1	MONDO:0005178		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005178	Osteoarthritis		34
Osteoarthritis	MONDO:0005416	canonical	canonical_model_review	TRUE	0	1	MONDO:0005416		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005416	Osteoarthritis		22
Osteoarthritis	MONDO:0006629	canonical	canonical_model_review	TRUE	0	1	MONDO:0006629		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0006629	Osteoarthritis		15
Osteoarthritis	MONDO:0006630	canonical	canonical_model_review	TRUE	0	1	MONDO:0006630		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0006630	Osteoarthritis		3
Osteoarthritis	MONDO:0006632	canonical	canonical_model_review	TRUE	0	1	MONDO:0006632		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0006632	Osteoarthritis		6
Osteoarthritis hand	MONDO:0005178	canonical	canonical_model_review	TRUE	0	1	MONDO:0005178		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005178	Osteoarthritis hand		34
Osteoarthritis hand	MONDO:0006632	canonical	canonical_model_review	TRUE	0	1	MONDO:0006632		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0006632	Osteoarthritis hand		6
Osteoarthritis hip	MONDO:0005178	canonical	canonical_model_review	TRUE	0	1	MONDO:0005178		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005178	Osteoarthritis hip		34
Osteoarthritis hip	MONDO:0006629	canonical	canonical_model_review	TRUE	0	1	MONDO:0006629		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0006629	Osteoarthritis hip		15
Osteoarthritis knee	MONDO:0005178	canonical	canonical_model_review	TRUE	0	1	MONDO:0005178		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005178	Osteoarthritis knee		34
Osteoarthritis knee	MONDO:0005416	canonical	canonical_model_review	TRUE	0	1	MONDO:0005416		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005416	Osteoarthritis knee		22
Osteoarthritis other	MONDO:0006629	canonical	canonical_human_review	TRUE	0	1	MONDO:0006629		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0006629	Osteoarthritis other		15
Osteoarthritis other	MONDO:0006630	canonical	canonical_model_review	TRUE	0	1	MONDO:0006630		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0006630	Osteoarthritis other		3
Other benign and in situ neoplasms	MONDO:0000631	canonical	canonical_model_review	TRUE	0	1	MONDO:0000631		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0000631	Other benign and in situ neoplasms		1
Other benign and in situ neoplasms	MONDO:0000654	canonical	canonical_model_review	TRUE	0	1	MONDO:0000654		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0000654	Other benign and in situ neoplasms		2
Other benign and in situ neoplasms	MONDO:0004647	canonical	canonical_model_review	TRUE	0	1	MONDO:0004647		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0004647	Other benign and in situ neoplasms		2
Other benign and in situ neoplasms	MONDO:0005165	canonical	canonical_model_review	TRUE	0	1	MONDO:0005165		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005165	Other benign and in situ neoplasms		7
Other benign and in situ neoplasms	MONDO:0021454	canonical	canonical_model_review	TRUE	0	1	MONDO:0021454		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0021454	Other benign and in situ neoplasms		3
Other benign and in situ neoplasms	MONDO:0021506	canonical	canonical_model_review	TRUE	0	1	MONDO:0021506		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0021506	Other benign and in situ neoplasms		1
Other benign and in situ neoplasms	MONDO:0044335	canonical	canonical_model_review	TRUE	0	1	MONDO:0044335		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0044335	Other benign and in situ neoplasms		3
Other cardiomyopathy	EFO:0009881	canonical	canonical_model_review	TRUE	0	1	EFO:0009881		original	04_evidence_package_reviewed.csv	ontology_id	EFO:0009881	Other cardiomyopathy		1
Other cardiomyopathy	MONDO:0019018	canonical	canonical_model_review	TRUE	0	1	MONDO:0019018		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0019018	Other cardiomyopathy		1
Other chromosomal abnormalities	EFO:0000336	canonical	canonical_model_review	TRUE	0	1	EFO:0000336		original	04_evidence_package_reviewed.csv	ontology_id	EFO:0000336	Other chromosomal abnormalities		2
Other chromosomal abnormalities	MONDO:0019040	canonical	canonical_model_review	TRUE	0	1	MONDO:0019040		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0019040	Other chromosomal abnormalities		3
Other congenital birth defects	EFO:0022941	canonical	canonical_model_review	TRUE	0	1	EFO:0022941		original	04_evidence_package_reviewed.csv	ontology_id	EFO:0022941	Other congenital birth defects		1
Other congenital birth defects	HP:0001374	canonical	canonical_model_review	TRUE	0	1	HP:0001374		original	04_evidence_package_reviewed.csv	ontology_id	HP:0001374	Other congenital birth defects		1
Other congenital birth defects	MONDO:0002320	canonical	canonical_model_review	TRUE	0	1	MONDO:0002320		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0002320	Other congenital birth defects		4
Other congenital birth defects	MONDO:0019636	canonical	canonical_model_review	TRUE	0	1	MONDO:0019636		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0019636	Other congenital birth defects		1
Other drug use disorders	EFO:0005431	canonical	canonical_model_review	TRUE	0	1	EFO:0005431		original	04_evidence_package_reviewed.csv	ontology_id	EFO:0005431	Other drug use disorders		1
Other eye cancers	MONDO:0002236	canonical	canonical_model_review	TRUE	0	1	MONDO:0002236		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0002236	Other eye cancers		2
Other gynecological diseases	MONDO:0002263	canonical	canonical_model_review	TRUE	0	1	MONDO:0002263		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0002263	Other gynecological diseases		11
Other hemoglobinopathies and hemolytic anemias	MONDO:0003689	canonical	canonical_model_review	TRUE	0	1	MONDO:0003689		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0003689	Other hemoglobinopathies and hemolytic anemias		4
Other hemoglobinopathies and hemolytic anemias	MONDO:0019050	canonical	canonical_model_review	TRUE	0	1	MONDO:0019050		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0019050	Other hemoglobinopathies and hemolytic anemias		4
Other intestinal infectious diseases	MONDO:0043424	canonical	canonical_model_review	TRUE	0	1	MONDO:0043424		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0043424	Other intestinal infectious diseases		1
Other mental disorders	MONDO:0002025	canonical	canonical_model_review	TRUE	0	1	MONDO:0002025		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0002025	Other mental disorders		10
Other neglected tropical diseases	MONDO:0000327	canonical	canonical_model_review	TRUE	0	1	MONDO:0000327		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0000327	Other neglected tropical diseases		1
Other neglected tropical diseases	MONDO:0005644	canonical	canonical_model_review	TRUE	0	1	MONDO:0005644		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005644	Other neglected tropical diseases		1
Other neonatal disorders	EFO:0022856	canonical	canonical_model_review	TRUE	0	1	EFO:0022856		original	04_evidence_package_reviewed.csv	ontology_id	EFO:0022856	Other neonatal disorders		1
Other neonatal disorders	MONDO:0005566	canonical	canonical_model_review	TRUE	0	1	MONDO:0005566		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005566	Other neonatal disorders		1
Other neoplasms	MONDO:0021240	canonical	canonical_model_review	TRUE	0	1	MONDO:0021240		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0021240	Other neoplasms		1
Other neurological disorders	MONDO:0002321	canonical	canonical_model_review	TRUE	0	1	MONDO:0002321		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0002321	Other neurological disorders		1
Other non-Hodgkin lymphoma	MONDO:0019472	canonical	canonical_model_review	TRUE	0	1	MONDO:0019472		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0019472	Other non-Hodgkin lymphoma		2
Other non-rheumatic valve diseases	MONDO:0000471	canonical	canonical_model_review	TRUE	0	1	MONDO:0000471		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0000471	Other non-rheumatic valve diseases		6
Other non-rheumatic valve diseases	MONDO:0005648	canonical	canonical_model_review	TRUE	0	1	MONDO:0005648		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005648	Other non-rheumatic valve diseases		1
Other nutritional deficiencies	MONDO:0006873	canonical	canonical_model_review	TRUE	0	1	MONDO:0006873		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0006873	Other nutritional deficiencies		6
Other oral disorders	MONDO:0003394	canonical	canonical_model_review	TRUE	0	1	MONDO:0003394		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0003394	Other oral disorders		6
Other oral disorders	MONDO:0006858	canonical	canonical_model_review	TRUE	0	1	MONDO:0006858		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0006858	Other oral disorders		7
Other pharynx cancer	MONDO:0004608	canonical	canonical_model_review	TRUE	0	1	MONDO:0004608		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0004608	Other pharynx cancer		8
Other pharynx cancer	MONDO:0005517	canonical	canonical_model_review	TRUE	0	1	MONDO:0005517		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005517	Other pharynx cancer		2
Other pharynx cancer	MONDO:0005806	canonical	canonical_model_review	TRUE	0	1	MONDO:0005806		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005806	Other pharynx cancer		1
Other sexually transmitted infections	MONDO:0021681	canonical	canonical_model_review	TRUE	0	1	MONDO:0021681		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0021681	Other sexually transmitted infections		6
Other skin and subcutaneous diseases	MONDO:0006557	canonical	canonical_model_review	TRUE	0	1	MONDO:0006557		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0006557	Other skin and subcutaneous diseases		2
Other skin and subcutaneous diseases	MONDO:0020576	canonical	canonical_human_review	TRUE	0	1	MONDO:0020576		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0020576	Other skin and subcutaneous diseases		1
Other urinary diseases	HP:0000016	canonical	canonical_model_review	TRUE	0	1	HP:0000016		original	04_evidence_package_reviewed.csv	ontology_id	HP:0000016	Other urinary diseases		6
Other urinary diseases	MONDO:0002118	canonical	canonical_model_review	TRUE	0	1	MONDO:0002118		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0002118	Other urinary diseases		10
Other urinary diseases	MONDO:0004184	canonical	canonical_model_review	TRUE	0	1	MONDO:0004184		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0004184	Other urinary diseases		4
Other urinary diseases	MONDO:0006026	canonical	canonical_model_review	TRUE	0	1	MONDO:0006026		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0006026	Other urinary diseases		9
Other vision loss	HP:0000504	canonical	canonical_model_review	TRUE	0	1	HP:0000504		original	04_evidence_package_reviewed.csv	ontology_id	HP:0000504	Other vision loss		3
Other vision loss	HP:0000529	canonical	canonical_human_review	TRUE	0	1	HP:0000529		original	04_evidence_package_reviewed.csv	ontology_id	HP:0000529	Other vision loss		1
Other vision loss	HP:0000572	canonical	canonical_model_review	TRUE	0	1	HP:0000572		original	04_evidence_package_reviewed.csv	ontology_id	HP:0000572	Other vision loss		1
Other vision loss	HP:0001123	canonical	canonical_human_review	TRUE	0	1	HP:0001123		original	04_evidence_package_reviewed.csv	ontology_id	HP:0001123	Other vision loss		2
Otitis media	MONDO:0005441	canonical	canonical_model_review	TRUE	0	1	MONDO:0005441		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005441	Otitis media		11
Otitis media	MONDO:0005892	canonical	canonical_model_review	TRUE	0	1	MONDO:0005892		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005892	Otitis media		3
Otitis media	MONDO:0005975	canonical	canonical_model_review	TRUE	0	1	MONDO:0005975		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005975	Otitis media		2
Otitis media	MONDO:0021204	canonical	canonical_model_review	TRUE	0	1	MONDO:0021204		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0021204	Otitis media		1
Ovarian cancer	EFO:0920034	canonical	canonical_model_review	TRUE	0	1	EFO:0920034		original	04_evidence_package_reviewed.csv	ontology_id	EFO:0920034	Ovarian cancer		1
Ovarian cancer	EFO:1001515	canonical	canonical_model_review	TRUE	0	1	EFO:1001515		original	04_evidence_package_reviewed.csv	ontology_id	EFO:1001515	Ovarian cancer		2
Ovarian cancer	EFO:1001516	canonical	canonical_model_review	TRUE	0	1	EFO:1001516		original	04_evidence_package_reviewed.csv	ontology_id	EFO:1001516	Ovarian cancer		5
Ovarian cancer	MONDO:0000548	canonical	canonical_model_review	TRUE	0	1	MONDO:0000548		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0000548	Ovarian cancer		1
Ovarian cancer	MONDO:0005140	canonical	canonical_model_review	TRUE	0	1	MONDO:0005140		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005140	Ovarian cancer		30
Ovarian cancer	MONDO:0008170	canonical	canonical_model_review	TRUE	0	1	MONDO:0008170		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0008170	Ovarian cancer		7
Pancreatic cancer	MONDO:0005192	canonical	canonical_model_review	TRUE	0	1	MONDO:0005192		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005192	Pancreatic cancer		37
Pancreatic cancer	MONDO:0021040	canonical	canonical_model_review	TRUE	0	1	MONDO:0021040		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0021040	Pancreatic cancer		1
Pancreatitis	EFO:0021524	canonical	canonical_model_review	TRUE	0	1	EFO:0021524		original	04_evidence_package_reviewed.csv	ontology_id	EFO:0021524	Pancreatitis		1
Pancreatitis	EFO:1001507	canonical	canonical_model_review	TRUE	0	1	EFO:1001507		original	04_evidence_package_reviewed.csv	ontology_id	EFO:1001507	Pancreatitis		1
Pancreatitis	MONDO:0003232	canonical	canonical_model_review	TRUE	0	1	MONDO:0003232		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0003232	Pancreatitis		2
Pancreatitis	MONDO:0004982	canonical	canonical_model_review	TRUE	0	1	MONDO:0004982		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0004982	Pancreatitis		7
Pancreatitis	MONDO:0005003	canonical	canonical_model_review	TRUE	0	1	MONDO:0005003		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005003	Pancreatitis		6
Pancreatitis	MONDO:0006515	canonical	canonical_model_review	TRUE	0	1	MONDO:0006515		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0006515	Pancreatitis		8
Pancreatitis	MONDO:0017227	canonical	canonical_model_review	TRUE	0	1	MONDO:0017227		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0017227	Pancreatitis		1
Paralytic ileus and intestinal obstruction	EFO:1000989	canonical	canonical_model_review	TRUE	0	1	EFO:1000989		original	04_evidence_package_reviewed.csv	ontology_id	EFO:1000989	Paralytic ileus and intestinal obstruction		1
Paralytic ileus and intestinal obstruction	HP:0002590	canonical	canonical_model_review	TRUE	0	1	HP:0002590		original	04_evidence_package_reviewed.csv	ontology_id	HP:0002590	Paralytic ileus and intestinal obstruction		3
Paralytic ileus and intestinal obstruction	HP:0004796	canonical	canonical_model_review	TRUE	0	1	HP:0004796		original	04_evidence_package_reviewed.csv	ontology_id	HP:0004796	Paralytic ileus and intestinal obstruction		3
Paralytic ileus and intestinal obstruction	MONDO:0004565	canonical	canonical_model_review	TRUE	0	1	MONDO:0004565		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0004565	Paralytic ileus and intestinal obstruction		3
Paralytic ileus and intestinal obstruction	MONDO:0004567	canonical	canonical_model_review	TRUE	0	1	MONDO:0004567		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0004567	Paralytic ileus and intestinal obstruction		2
Parkinson's disease	MONDO:0005180	canonical	canonical_model_review	TRUE	0	1	MONDO:0005180		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005180	Parkinson's disease		65
Peptic ulcer disease	HP:0004398	canonical	canonical_model_review	TRUE	0	1	HP:0004398		original	04_evidence_package_reviewed.csv	ontology_id	HP:0004398	Peptic ulcer disease		8
Peptic ulcer disease	MONDO:0001126	canonical	canonical_model_review	TRUE	0	1	MONDO:0001126		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0001126	Peptic ulcer disease		13
Peptic ulcer disease	MONDO:0004247	canonical	canonical_model_review	TRUE	0	1	MONDO:0004247		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0004247	Peptic ulcer disease		11
Peptic ulcer disease	MONDO:0005412	canonical	canonical_model_review	TRUE	0	1	MONDO:0005412		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005412	Peptic ulcer disease		12
Periodontal diseases	EFO:1001393	canonical	canonical_model_review	TRUE	0	1	EFO:1001393		original	04_evidence_package_reviewed.csv	ontology_id	EFO:1001393	Periodontal diseases		1
Periodontal diseases	MONDO:0002021	canonical	canonical_model_review	TRUE	0	1	MONDO:0002021		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0002021	Periodontal diseases		1
Periodontal diseases	MONDO:0002635	canonical	canonical_model_review	TRUE	0	1	MONDO:0002635		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0002635	Periodontal diseases		4
Periodontal diseases	MONDO:0005076	canonical	canonical_model_review	TRUE	0	1	MONDO:0005076		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005076	Periodontal diseases		20
Periodontal diseases	MONDO:0005593	canonical	canonical_model_review	TRUE	0	1	MONDO:0005593		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005593	Periodontal diseases		2
Periodontal diseases	MONDO:0006989	canonical	canonical_model_review	TRUE	0	1	MONDO:0006989		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0006989	Periodontal diseases		3
Periodontal diseases	MONDO:0008226	canonical	canonical_model_review	TRUE	0	1	MONDO:0008226		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0008226	Periodontal diseases		5
Pertussis	MONDO:0005077	canonical	canonical_model_review	TRUE	0	1	MONDO:0005077		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005077	Pertussis		2
Pneumoconiosis	MONDO:0015926	canonical	canonical_model_review	TRUE	0	1	MONDO:0015926		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0015926	Pneumoconiosis		5
Polycystic ovarian syndrome	MONDO:0008487	canonical	canonical_model_review	TRUE	0	1	MONDO:0008487		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0008487	Polycystic ovarian syndrome		22
Premenstrual syndrome	MONDO:0004169	canonical	canonical_model_review	TRUE	0	1	MONDO:0004169		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0004169	Premenstrual syndrome		3
Prostate cancer	MONDO:0004956	canonical	canonical_model_review	TRUE	0	1	MONDO:0004956		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0004956	Prostate cancer		1
Prostate cancer	MONDO:0005159	canonical	canonical_model_review	TRUE	0	1	MONDO:0005159		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005159	Prostate cancer		71
Prostate cancer	MONDO:0008315	canonical	canonical_model_review	TRUE	0	1	MONDO:0008315		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0008315	Prostate cancer		16
Prostate cancer	MONDO:0021259	canonical	canonical_model_review	TRUE	0	1	MONDO:0021259		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0021259	Prostate cancer		1
Protein-energy malnutrition	EFO:0008572	canonical	canonical_model_review	TRUE	0	1	EFO:0008572		original	04_evidence_package_reviewed.csv	ontology_id	EFO:0008572	Protein-energy malnutrition		2
Protein-energy malnutrition	MONDO:0001371	canonical	canonical_model_review	TRUE	0	1	MONDO:0001371		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0001371	Protein-energy malnutrition		5
Pruritus	HP:0000989	canonical	canonical_model_review	TRUE	0	1	HP:0000989		original	04_evidence_package_reviewed.csv	ontology_id	HP:0000989	Pruritus		10
Psoriasis	EFO:1001494	canonical	canonical_model_review	TRUE	0	1	EFO:1001494		original	04_evidence_package_reviewed.csv	ontology_id	EFO:1001494	Psoriasis		10
Psoriasis	MONDO:0005083	canonical	canonical_model_review	TRUE	0	1	MONDO:0005083		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005083	Psoriasis		53
Psoriasis	MONDO:0013626	canonical	canonical_model_review	TRUE	0	1	MONDO:0013626		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0013626	Psoriasis		1
Pulmonary Arterial Hypertension	MONDO:0001999	canonical	canonical_model_review	TRUE	0	1	MONDO:0001999		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0001999	Pulmonary Arterial Hypertension		5
Pulmonary Arterial Hypertension	MONDO:0005149	canonical	canonical_model_review	TRUE	0	1	MONDO:0005149		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005149	Pulmonary Arterial Hypertension		2
Pulmonary Arterial Hypertension	MONDO:0015924	canonical	canonical_model_review	TRUE	0	1	MONDO:0015924		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0015924	Pulmonary Arterial Hypertension		4
Pyoderma	HP:0000999	canonical	canonical_model_review	TRUE	0	1	HP:0000999		original	04_evidence_package_reviewed.csv	ontology_id	HP:0000999	Pyoderma		2
Refraction disorders	HP:0000539	canonical	canonical_model_review	TRUE	0	1	HP:0000539		original	04_evidence_package_reviewed.csv	ontology_id	HP:0000539	Refraction disorders		7
Refraction disorders	MONDO:0004892	canonical	canonical_model_review	TRUE	0	1	MONDO:0004892		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0004892	Refraction disorders		14
Rheumatic heart disease	MONDO:0006955	canonical	canonical_model_review	TRUE	0	1	MONDO:0006955		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0006955	Rheumatic heart disease		7
Rheumatoid arthritis	EFO:0009459	canonical	canonical_model_review	TRUE	0	1	EFO:0009459		original	04_evidence_package_reviewed.csv	ontology_id	EFO:0009459	Rheumatoid arthritis		3
Rheumatoid arthritis	EFO:0009460	canonical	canonical_model_review	TRUE	0	1	EFO:0009460		original	04_evidence_package_reviewed.csv	ontology_id	EFO:0009460	Rheumatoid arthritis		3
Rheumatoid arthritis	MONDO:0008383	canonical	canonical_model_review	TRUE	0	1	MONDO:0008383		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0008383	Rheumatoid arthritis		72
Schizophrenia	MONDO:0005090	canonical	canonical_model_review	TRUE	0	1	MONDO:0005090		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005090	Schizophrenia		111
Schizophrenia	MONDO:0005414	canonical	canonical_model_review	TRUE	0	1	MONDO:0005414		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005414	Schizophrenia		3
Seborrhoeic dermatitis	MONDO:0006608	canonical	canonical_model_review	TRUE	0	1	MONDO:0006608		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0006608	Seborrhoeic dermatitis		7
Sexually transmitted infections excluding HIV	MONDO:0021681	canonical	canonical_model_review	TRUE	0	1	MONDO:0021681		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0021681	Sexually transmitted infections excluding HIV		6
Sickle cell disorders	EFO:0700066	canonical	canonical_model_review	TRUE	0	1	EFO:0700066		original	04_evidence_package_reviewed.csv	ontology_id	EFO:0700066	Sickle cell disorders		2
Sickle cell disorders	MONDO:0011382	canonical	canonical_model_review	TRUE	0	1	MONDO:0011382		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0011382	Sickle cell disorders		4
Soft tissue and other extraosseous sarcomas	MONDO:0005089	canonical	canonical_model_review	TRUE	0	1	MONDO:0005089		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005089	Soft tissue and other extraosseous sarcomas		1
Soft tissue and other extraosseous sarcomas	MONDO:0006424	canonical	canonical_model_review	TRUE	0	1	MONDO:0006424		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0006424	Soft tissue and other extraosseous sarcomas		1
Soft tissue and other extraosseous sarcomas	MONDO:0021581	canonical	canonical_model_review	TRUE	0	1	MONDO:0021581		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0021581	Soft tissue and other extraosseous sarcomas		4
Soft tissue and other extraosseous sarcomas	MONDO:0044334	canonical	canonical_model_review	TRUE	0	1	MONDO:0044334		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0044334	Soft tissue and other extraosseous sarcomas		1
Stomach cancer	MONDO:0001056	canonical	canonical_model_review	TRUE	0	1	MONDO:0001056		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0001056	Stomach cancer		11
Stroke	EFO:0020921	canonical	canonical_model_review	TRUE	0	1	EFO:0020921		original	04_evidence_package_reviewed.csv	ontology_id	EFO:0020921	Stroke		2
Stroke	EFO:1001504	canonical	canonical_model_review	TRUE	0	1	EFO:1001504		original	04_evidence_package_reviewed.csv	ontology_id	EFO:1001504	Stroke		11
Stroke	EFO:1001976	canonical	canonical_model_review	TRUE	0	1	EFO:1001976		original	04_evidence_package_reviewed.csv	ontology_id	EFO:1001976	Stroke		8
Stroke	HP:0002140	canonical	canonical_model_review	TRUE	0	1	HP:0002140		original	04_evidence_package_reviewed.csv	ontology_id	HP:0002140	Stroke		30
Stroke	MONDO:0005098	canonical	canonical_model_review	TRUE	0	1	MONDO:0005098		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005098	Stroke		48
Stroke	MONDO:0005490	canonical	canonical_model_review	TRUE	0	1	MONDO:0005490		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005490	Stroke		12
Subarachnoid hemorrhage	EFO:0000551	canonical	canonical_model_review	TRUE	0	1	EFO:0000551		original	04_evidence_package_reviewed.csv	ontology_id	EFO:0000551	Subarachnoid hemorrhage		7
Subarachnoid hemorrhage	EFO:0020921	canonical	canonical_model_review	TRUE	0	1	EFO:0020921		original	04_evidence_package_reviewed.csv	ontology_id	EFO:0020921	Subarachnoid hemorrhage		2
Subarachnoid hemorrhage	MONDO:0005099	canonical	canonical_model_review	TRUE	0	1	MONDO:0005099		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005099	Subarachnoid hemorrhage		9
Tension-type headache	HP:0012228	canonical	canonical_model_review	TRUE	0	1	HP:0012228		original	04_evidence_package_reviewed.csv	ontology_id	HP:0012228	Tension-type headache		4
Testicular cancer	MONDO:0005447	canonical	canonical_model_review	TRUE	0	1	MONDO:0005447		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0005447	Testicular cancer		11
Thalassemias	MONDO:0000984	canonical	canonical_model_review	TRUE	0	1	MONDO:0000984		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0000984	Thalassemias		2
Thalassemias trait	MONDO:0000984	canonical	canonical_model_review	TRUE	0	1	MONDO:0000984		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0000984	Thalassemias trait		2
Thyroid cancer	MONDO:0002108	canonical	canonical_model_review	TRUE	0	1	MONDO:0002108		original	04_evidence_package_reviewed.csv	ontology_id	MONDO:0002108	Thyroid cancer		9
